"","Otu000001","Otu000002","Otu000003","Otu000004","Otu000005","Otu000006","Otu000007","Otu000008","Otu000009","Otu000010","Otu000011","Otu000012","Otu000013","Otu000014","Otu000015","Otu000016","Otu000017","Otu000018","Otu000019","Otu000020","Otu000021","Otu000022","Otu000023","Otu000024","Otu000026","Otu000027","Otu000028","Otu000029","Otu000030","Otu000031","Otu000032","Otu000033","Otu000035","Otu000036","Otu000037","Otu000038","Otu000039","Otu000040","Otu000042","Otu000044","Otu000045","Otu000046","Otu000047","Otu000049","Otu000050","Otu000051","Otu000052","Otu000058","Otu000060","Otu000061","Otu000062","Otu000063","Otu000064","Otu000065","Otu000066","Otu000068","Otu000070","Otu000074","Otu000075","Otu000077","Otu000080","Otu000081","Otu000082","Otu000084","Otu000086","Otu000087","Otu000088","Otu000092","Otu000094","Otu000095","Otu000097","Otu000098","Otu000102","Otu000103","Otu000107","Otu000112","Otu000113","Otu000114","Otu000115","Otu000117","Otu000118","Otu000119","Otu000122","Otu000125","Otu000126","Otu000132","Otu000133","Otu000138","Otu000140","Otu000142","Otu000143","Otu000145","Otu000146","Otu000150","Otu000152","Otu000160","Otu000162","Otu000164","Otu000166","Otu000168","Otu000176","Otu000177","Otu000179","Otu000181","Otu000190","Otu000203","Otu000216","Otu000218","Otu000235","Otu000238","Otu000250","Otu000322","Otu000057","Otu000105","Otu000264","Otu000281","Otu000310"
"221",4,2689,648,735,1,6,149,0,5,0,238,1228,0,3,55,3,0,0,3,0,23,4,0,234,20,10,56,28,0,29,1,0,0,2,0,2,2,0,11,1,32,22,21,190,0,0,0,0,0,1,0,1,13,3,0,0,2,0,0,7,6,10,1,0,0,0,1,0,6,0,81,111,14,0,4,0,20,11,2,7,0,41,4,0,0,0,38,6,18,0,0,0,7,2,0,1,2,34,26,2,0,3,3,1,10,0,0,5,0,0,1,0,0,995,123,177,0
"222",5,1202,506,519,80,42,369,2,117,7,6,95,43,9,40,13,14,94,1,8,2,2,0,21,6,9,428,1,245,153,163,9,24,4,0,1,9,1,67,7,7,3,146,124,5,0,0,3,4,0,0,0,0,0,3,1,0,0,0,1,31,110,2,23,42,29,83,0,3,0,68,1,0,1,17,0,0,3,2,0,0,0,0,0,0,1,0,52,3,0,2,68,0,0,1,0,0,1,73,6,0,13,0,0,0,11,0,3,0,0,0,13,3,0,0,0,0
"223",1557,192,353,543,467,1162,90,3,9,482,1,21,95,359,224,557,1,4,0,534,1,177,1,1,324,21,177,2,0,0,139,6,1,96,2,0,2,1,4,0,290,22,9,51,8,1,0,0,1,0,0,2,0,0,4,164,57,33,0,0,0,15,0,0,0,214,0,0,0,0,0,83,0,0,80,0,31,0,1,91,75,12,9,0,0,0,4,28,2,1,0,78,0,8,45,5,3,0,0,0,0,5,3,0,0,0,0,1,2,0,0,14,0,0,0,0,0
"224",636,313,170,62,198,479,111,54,259,390,243,144,211,19,333,13,69,251,299,11,309,208,2,54,77,57,15,22,44,11,10,137,57,23,43,1,780,2,28,10,17,38,46,12,8,20,22,5,122,15,19,17,9,17,6,41,18,11,2,15,13,29,6,3,0,0,23,66,4,0,3,9,0,0,1,2,0,132,0,12,4,33,1,28,1,25,8,6,41,3,4,14,14,9,10,7,13,7,10,72,10,10,5,14,55,7,2,1,7,0,4,2,189,6,0,4,0
"225",255,827,1340,7,355,577,442,339,194,68,202,47,106,89,32,89,234,276,30,21,74,38,346,13,61,8,1,105,16,51,0,0,133,5,73,73,14,68,1,26,16,3,79,82,53,20,128,6,33,15,10,36,2,21,17,38,15,6,18,66,68,0,1,0,19,0,15,4,41,35,0,3,8,16,0,14,2,0,30,2,33,3,2,14,29,3,4,0,0,0,13,7,2,2,0,0,0,0,0,0,1,10,2,0,1,0,0,5,5,4,3,0,0,0,0,0,0
"226",3205,2,1,432,1043,4,1,401,467,864,1,0,75,40,0,615,0,0,2,112,8,217,2,0,0,23,308,19,1,3,96,0,0,576,1,3,0,0,1,0,3,167,0,0,135,0,0,0,0,38,0,0,0,0,2,2,24,17,0,0,0,3,0,41,0,350,0,0,0,0,29,0,0,2,2,0,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,9,2,0,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"227",248,153,325,1861,3154,682,0,125,18,274,1,7,132,406,169,15,0,0,0,17,33,100,236,0,200,25,11,110,0,0,22,0,8,55,76,60,26,0,0,0,65,71,4,0,1,0,29,1,6,101,96,5,0,0,0,17,59,8,0,11,99,0,22,11,0,0,0,0,0,0,1,14,2,117,0,51,0,8,6,4,10,6,84,1,0,1,8,5,0,1,0,1,0,12,0,0,4,2,0,1,4,13,10,1,0,29,0,3,4,0,0,4,0,0,0,0,0
"228",376,360,52,4,2,67,6,703,432,556,3,0,1,262,123,610,0,0,0,49,2,1,0,0,25,139,205,0,22,14,811,23,14,2380,1,95,0,0,677,0,18,144,0,0,79,0,1,0,0,347,0,0,0,0,0,52,0,15,0,0,0,5,0,16,0,342,0,0,0,0,110,4,0,3,41,0,0,0,0,0,0,11,1,0,0,0,1,2,0,0,0,2,0,3,0,0,29,0,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1191,36,21,13,587,1118,36,665,741,426,21,5,168,1114,198,140,1,0,7,69,104,254,5,14,403,120,14,95,0,697,4,9,4,6,46,143,5,1,7,6,3,9,23,1,0,1,350,5,35,26,46,0,0,8,11,129,47,24,67,106,5,0,2,16,1,1,0,1,53,0,0,0,23,0,0,0,0,0,7,0,5,3,3,74,0,0,0,2,0,4,0,17,0,2,6,5,14,1,1,0,20,0,8,0,0,0,1,1,0,14,0,0,0,2,0,0,0
"230",1045,179,37,338,304,529,145,145,1130,500,524,15,190,159,1555,117,47,0,459,13,181,39,0,6,115,272,1,54,58,36,2,12,30,8,18,117,21,41,12,0,0,10,0,3,2,0,29,48,5,2,14,0,3,0,2,10,49,11,6,5,19,13,4,0,0,0,5,0,0,0,0,6,0,0,1,2,0,0,0,0,1,1,5,0,2,23,4,1,0,0,0,1,6,0,21,0,1,1,0,0,7,4,10,1,0,0,2,0,0,3,1,0,0,0,0,0,0
"231",1278,211,74,404,87,168,185,803,352,474,122,142,1039,42,34,172,291,9,0,327,159,141,0,14,141,98,31,82,66,39,2,75,45,5,0,61,25,103,3,10,18,31,67,1,4,0,4,1,16,41,36,35,0,105,5,276,21,149,12,26,0,0,5,132,0,18,30,0,21,0,3,1,21,0,59,0,6,1,11,1,9,6,6,1,10,5,8,0,10,2,0,6,20,4,5,0,9,2,0,3,7,1,1,0,2,4,0,0,0,7,0,0,0,2,1,15,0
"232",245,1587,1766,233,535,537,38,32,20,71,190,236,287,148,21,26,237,1245,98,54,115,11,117,10,37,142,10,5,39,106,2,0,28,11,13,12,27,13,4,2,13,7,64,1,3,44,13,228,12,2,5,63,51,3,152,44,29,27,10,153,1,3,0,1,12,1,4,5,13,2,4,6,1,16,0,0,3,3,4,4,7,8,6,3,14,3,35,11,0,1,6,2,2,10,0,1,1,0,5,0,0,5,5,1,2,0,0,3,1,0,3,0,0,0,2,1,0
"233",1281,239,114,1512,823,145,327,1417,106,290,2,27,34,1033,40,199,2,3,1,521,3,4,10,6,65,33,17,0,1,1,39,1,74,12,0,103,1,0,1,28,10,11,2,0,32,1,286,46,8,67,25,1,1,17,16,58,22,170,244,1,6,0,5,0,1,0,0,0,0,0,4,0,0,0,0,59,0,1,25,1,0,7,9,22,0,0,4,1,0,1,0,31,11,2,22,1,0,1,0,5,0,0,11,0,2,0,8,0,2,0,0,0,0,0,0,0,0
"234",658,21,17,44,1563,347,45,537,525,331,461,9,214,380,263,335,18,18,586,179,48,319,13,2,312,304,1,31,21,166,1,2,6,8,91,108,13,11,179,40,7,7,7,9,251,1,11,4,15,19,38,8,0,13,4,25,33,20,44,3,1,13,0,19,9,0,3,20,31,0,0,2,56,0,0,1,0,0,6,1,5,1,0,28,0,0,0,1,2,12,0,3,15,0,2,0,0,0,0,0,10,0,1,0,0,0,1,0,0,7,0,0,0,1,0,0,0
"235",179,513,565,1909,309,117,1339,170,85,136,2,223,96,131,33,2,290,628,0,33,3,56,285,68,44,73,10,1,182,6,25,174,3,12,1,1,2,5,18,201,155,69,54,64,1,139,0,0,29,23,28,16,0,54,2,21,28,14,0,0,0,9,0,18,0,2,0,0,0,0,1,66,0,14,20,7,21,30,3,10,2,11,62,0,4,0,17,6,0,0,2,3,13,16,0,0,3,0,14,2,2,27,1,21,0,0,0,1,2,4,12,8,0,0,0,0,0
"236",658,913,673,87,351,612,361,326,323,200,1,39,161,256,188,122,0,1,1,20,291,134,309,63,146,75,481,26,64,8,2,0,0,6,48,212,0,454,106,15,114,17,6,36,1,0,87,2,14,75,0,34,0,0,4,8,60,5,18,9,29,0,11,0,44,0,0,11,12,0,2,21,26,29,0,9,37,0,27,125,10,8,50,17,74,9,30,7,64,0,0,0,10,6,0,1,2,7,5,3,12,6,9,5,0,18,0,2,12,2,3,0,0,0,0,0,0
"237",822,201,129,495,173,160,725,134,540,369,3,171,547,1,28,51,98,48,401,6,77,159,0,223,171,87,69,767,34,9,1,0,33,5,0,297,174,0,0,18,43,7,0,6,94,101,15,0,34,38,9,0,0,4,4,20,8,3,1,4,8,15,0,16,0,1,1,0,22,0,0,7,68,3,3,0,26,8,11,4,0,3,0,13,9,34,2,0,0,39,0,20,41,32,7,3,9,1,0,3,27,3,10,10,13,5,0,11,0,13,3,0,0,66,11,3,7
"238",716,40,22,343,1207,128,9,1002,1531,391,0,0,99,661,953,123,0,0,0,26,32,0,16,0,308,305,21,11,0,16,214,1,0,144,196,216,1,0,269,1,27,8,3,1,129,0,13,0,2,0,0,0,0,0,1,44,50,10,0,0,12,51,0,9,0,96,0,0,45,0,6,1,0,19,0,0,0,0,0,0,0,13,32,0,0,0,0,1,0,0,0,3,0,21,6,1,33,0,0,0,0,1,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0
"239",323,65,129,111,164,297,27,55,130,64,232,14,126,55,23,95,57,68,44,19,26,30,111,21,146,101,3,126,3,14,0,4,118,8,38,33,1,24,0,3,0,1,23,3,20,73,15,2,1,2,9,10,0,11,5,24,9,6,8,18,13,4,0,9,13,0,1,3,2,15,0,3,9,24,0,39,0,5,10,1,4,0,4,15,8,1,1,0,0,3,2,1,0,0,0,4,0,0,0,0,0,2,1,1,0,1,2,1,2,0,0,2,387,0,0,0,0
"240",890,78,72,13,653,318,95,801,540,697,788,15,87,200,7,687,11,0,14,152,80,527,0,0,287,109,23,3,0,355,4,0,0,0,629,216,0,0,72,2,2,1,1,0,513,0,0,7,40,0,66,2,0,0,7,92,54,29,20,2,22,10,0,10,0,0,0,0,24,4,0,1,9,0,0,0,0,0,4,3,1,13,0,53,0,0,0,0,5,0,0,21,11,10,23,0,10,3,0,0,0,0,6,0,0,4,15,0,0,0,5,0,0,0,0,0,0
"241",72,155,279,593,50,103,350,13,34,47,909,72,34,23,50,32,258,126,0,10,50,37,24,295,11,54,194,108,136,25,31,32,155,110,58,37,280,109,0,26,125,98,22,21,0,250,34,3,18,11,18,12,3,19,5,3,23,1,2,4,3,15,34,19,33,1,21,19,1,0,3,29,5,67,12,11,1,24,21,2,41,14,15,1,55,23,25,4,3,1,3,2,6,12,0,17,0,2,8,19,1,3,1,17,2,41,0,3,8,0,0,2,0,0,3,0,0
"242",476,128,1,25,230,398,71,61,6,0,0,120,138,8,0,1,346,580,0,1,0,0,0,3,0,8,5,0,2,6,21,1064,0,2,0,257,49,0,15,179,135,0,107,701,56,0,98,0,0,0,0,0,169,0,1,0,5,3,251,32,3,0,0,0,0,37,0,168,3,0,4,102,0,2,91,0,21,4,20,6,0,25,0,0,0,0,266,133,3,0,2,11,0,24,0,7,7,15,12,0,9,66,0,30,0,10,0,0,0,0,0,0,5,0,0,0,0
"243",1174,169,407,199,630,60,296,447,154,467,2,419,21,133,576,586,405,693,1,29,163,2,1,4,137,117,75,2,6,4,66,91,5,165,27,87,25,3,29,3,48,206,8,29,0,1,2,0,0,75,24,0,0,1,2,8,59,0,189,3,73,0,93,72,0,2,1,1,0,0,2,76,14,108,0,237,20,32,0,48,0,3,29,0,0,2,0,1,0,0,4,1,6,0,2,6,5,0,8,0,7,0,1,0,0,5,0,0,3,0,0,1,50,0,0,0,0
"244",1165,21,47,553,294,171,46,371,559,270,0,5,287,0,94,1527,10,15,438,16,296,611,80,6,0,0,15,20,13,1,21,6,0,77,305,0,0,0,0,2,30,106,0,4,10,0,0,0,131,35,248,0,1,5,0,36,2,10,48,6,10,0,1,0,0,0,0,4,0,0,0,0,0,0,26,47,17,1,16,5,0,3,0,2,0,0,2,1,0,0,0,0,3,12,8,0,7,2,4,3,12,0,12,0,0,1,7,1,0,1,2,0,0,39,25,22,31
"245",487,21,43,68,25,155,47,3354,154,645,626,10,14,207,4,673,7,0,3,238,3,16,39,29,87,20,23,88,4,189,114,12,1,100,164,20,2,10,2,1,95,41,1,2,179,14,25,4,1,6,174,6,20,2,4,93,30,10,76,4,13,2,0,6,0,88,1,0,0,0,7,0,5,3,8,8,7,0,3,0,21,22,3,0,0,1,0,0,0,0,0,27,13,7,1,0,7,2,1,0,0,0,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0
"246",245,665,424,1723,374,394,718,24,148,67,82,48,120,1,12,0,0,1,0,0,15,99,751,84,1,0,0,49,0,0,34,0,147,9,0,2,404,1,1,25,0,14,426,36,1,414,183,4,68,22,5,182,33,0,2,43,30,3,0,0,9,0,0,2,0,13,22,0,0,0,4,0,0,5,1,4,0,25,19,3,0,0,47,0,0,0,5,11,5,0,18,0,0,0,2,43,3,4,1,0,0,3,0,3,17,7,0,7,0,0,0,2,0,0,0,0,0
"247",65,1619,54,512,128,302,770,28,39,53,39,142,31,94,3,16,12,10,0,7,31,23,11,112,23,32,25,170,20,151,26,2,312,4,8,16,15,2,154,83,7,6,33,11,25,4,51,15,34,5,9,2,17,13,41,51,14,0,1,133,17,14,3,0,22,1,20,16,21,2,18,2,19,2,10,0,0,2,3,8,43,9,5,0,0,0,29,10,0,5,2,13,2,15,0,15,7,1,11,1,0,11,1,11,2,1,0,5,16,0,6,0,6,0,0,0,0
"248",1690,29,58,9,417,284,45,460,656,698,2,41,126,393,3,92,4,71,1,74,15,694,63,2,280,1,615,50,101,1,42,4,39,49,412,161,1,1,0,0,91,45,1,2,214,2,84,93,11,34,98,4,0,35,15,60,22,34,45,0,114,71,0,13,2,0,0,0,377,0,1,1,31,47,0,15,0,48,8,4,0,0,2,19,2,0,0,3,1,0,0,6,2,8,0,0,0,1,0,0,0,0,16,0,0,3,1,1,1,0,0,0,0,0,0,0,0
"249",809,1439,268,409,580,398,1114,58,150,201,4,107,255,26,16,227,192,133,41,2,40,169,241,30,42,2,51,17,528,5,12,277,71,88,11,38,0,0,14,2,7,55,98,35,24,34,28,1,41,79,31,26,0,12,3,57,27,1,57,0,37,0,0,13,5,0,1,11,2,2,9,17,20,14,0,4,12,55,0,4,9,9,18,7,14,0,5,1,11,0,14,1,6,0,0,5,0,2,1,0,2,4,0,1,6,1,6,3,3,2,0,0,0,3,0,0,1
"250",282,119,184,40,310,538,171,200,70,139,0,130,108,134,288,233,182,102,104,14,110,23,0,20,148,134,1,74,63,171,1,14,25,1,18,64,71,127,104,5,1,2,3,11,21,5,150,0,84,18,15,52,0,63,0,21,20,2,28,11,4,66,10,5,25,0,6,65,18,35,0,2,23,5,0,1,14,1,17,0,0,2,4,12,12,5,1,0,0,12,7,0,4,6,2,14,2,1,0,0,2,0,1,0,0,0,0,6,0,9,3,0,0,0,0,0,0
"251",1194,56,12,1,13,1,15,685,122,3,1125,2,644,36,0,0,0,0,0,1189,0,250,4,0,72,0,20,566,0,0,4,0,7,580,0,2,0,0,0,0,13,0,0,1,22,0,0,76,0,0,0,0,0,0,15,67,13,1668,0,5,0,1,0,1,1,147,0,0,0,1,2,0,0,0,538,0,10,0,10,0,0,90,0,0,0,0,0,2,0,0,0,54,0,0,0,0,29,16,54,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,2,2
"252",2052,58,56,83,1125,121,96,872,651,165,440,10,213,716,308,141,8,0,472,256,68,22,4,15,39,38,13,1,6,27,74,45,4,164,29,234,2,0,42,28,4,72,1,4,55,0,0,1,9,1,1,9,0,15,6,29,13,18,28,6,0,4,1,15,4,73,18,2,0,2,2,0,6,2,12,0,2,2,14,3,4,5,0,7,2,1,1,0,9,4,2,4,3,9,10,0,2,3,3,0,5,0,11,0,2,1,0,0,0,2,2,2,0,0,1,3,0
"253",645,147,77,107,314,77,362,304,120,569,76,142,199,201,0,161,340,8,0,61,77,203,4,356,47,0,247,505,92,0,6,285,0,1,190,2,224,384,91,8,19,114,7,39,59,0,67,3,47,10,6,10,195,0,0,36,64,0,34,0,19,2,0,9,0,0,5,23,8,0,2,59,27,3,0,26,39,111,16,29,0,6,8,11,44,33,6,1,52,0,10,0,7,0,9,18,11,3,7,0,28,4,2,10,7,8,4,2,1,1,5,0,0,0,0,0,0
"254",2539,1,532,445,233,1,24,1105,265,392,306,66,3,199,154,11,1,0,0,166,0,1,0,1,2,1,2013,2,0,4,112,55,61,31,0,0,1,0,10,0,1,46,2,0,16,22,126,0,0,0,0,0,0,0,0,33,0,6,0,0,8,0,0,0,0,99,0,0,0,0,114,0,0,0,45,11,4,0,0,5,5,3,0,1,0,0,13,42,0,0,0,10,1,9,33,0,20,0,4,0,0,25,0,0,0,1,10,0,0,1,0,1,0,0,0,0,0
"255",203,292,875,823,619,412,1073,195,172,83,96,325,33,260,1,75,0,0,12,0,0,47,708,6,0,1,6,485,158,1,0,0,253,36,44,86,6,0,0,11,5,62,3,18,0,0,187,0,2,17,11,60,280,0,0,19,24,1,29,31,34,0,8,8,29,11,29,0,3,0,0,40,17,35,0,23,1,3,6,1,76,5,14,9,0,54,18,1,6,5,43,0,2,8,15,12,0,1,0,5,0,1,0,4,2,2,0,13,5,4,4,5,0,0,0,0,0
"256",91,131,348,17,336,273,122,50,113,49,90,71,18,34,7,36,518,90,1,13,28,9,0,119,84,13,9,18,100,4,0,44,89,7,0,139,319,121,0,16,18,12,18,59,0,306,13,13,2,2,20,73,0,0,8,7,4,14,14,66,115,3,13,1,74,0,23,0,15,7,0,19,8,50,2,44,5,3,16,0,42,0,17,5,45,9,6,3,0,13,42,2,1,0,1,0,0,0,1,0,0,2,0,1,1,0,0,4,8,3,1,3,0,0,1,0,0
"257",129,1003,960,3,711,4,8,397,11,460,1,1092,674,308,0,0,1,0,0,137,0,8,0,0,1,21,10,0,0,2,29,2,0,48,0,0,0,0,164,0,681,173,91,0,132,0,0,0,38,30,0,0,0,0,2,2,6,94,79,1,117,18,12,12,0,15,3,0,0,0,22,22,33,45,10,0,35,0,0,34,0,174,0,14,0,0,45,22,59,0,0,24,20,65,45,19,32,205,185,0,0,73,21,6,0,47,12,7,1,10,0,2,0,0,0,0,0
"258",31,556,823,45,1128,767,314,110,136,249,124,259,95,170,69,132,151,0,22,62,315,370,11,52,49,90,2,27,63,2,0,4,134,3,62,44,36,3,11,33,50,9,33,3,1,0,268,365,44,74,5,54,76,0,60,20,40,21,19,30,21,27,1,2,52,0,7,25,15,1,0,39,24,17,7,6,0,6,24,4,5,3,14,15,1,18,2,2,1,0,9,3,0,9,2,27,0,0,8,2,4,2,0,0,3,2,0,1,20,2,0,1,9,0,0,0,0
"259",1291,32,20,753,617,355,10,197,550,608,22,3,325,354,367,361,0,0,224,72,160,640,0,18,212,8,196,499,2,8,6,0,2,5,1,778,3,0,1,2,4,5,3,3,28,8,0,11,24,0,2,6,0,1,0,63,31,31,7,0,4,1,0,0,0,28,0,0,0,5,0,0,0,0,0,1,0,2,2,4,2,2,0,29,0,1,2,4,0,0,1,21,0,2,0,0,0,2,3,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0
"260",1407,356,15,13,432,240,65,56,258,197,5,159,678,259,9,153,9,2,317,587,498,313,24,23,285,5,3,37,0,8,7,91,26,6,7,58,1,0,5,11,0,21,35,1,3,1,14,165,14,7,86,10,1,58,60,60,30,160,36,0,5,7,1,30,29,2,1,1,5,61,0,0,21,0,6,6,15,60,20,0,4,5,4,112,0,4,0,10,1,0,0,5,18,1,0,0,3,1,1,1,10,0,20,0,0,3,10,0,0,1,0,0,0,0,10,48,3
"261",599,427,521,62,148,307,153,224,159,234,309,406,257,91,93,181,744,0,76,137,272,33,1,106,45,10,7,14,1,24,1,585,64,6,40,12,88,678,9,11,72,5,248,92,101,148,3,1,16,9,18,131,1,43,3,21,7,6,0,15,33,25,5,29,0,2,18,0,3,12,1,21,0,4,0,1,0,4,12,2,0,6,6,1,19,40,5,0,2,0,0,3,14,5,3,6,0,0,2,2,24,2,2,6,2,0,4,12,0,2,0,1,0,0,0,0,0
"262",152,356,185,1116,530,189,141,328,339,302,307,132,60,173,637,199,147,0,196,80,15,291,1,150,115,9,127,67,342,9,2,0,0,0,0,108,0,165,1,21,1,0,7,13,59,0,8,0,43,29,12,57,32,0,0,21,1,1,14,28,10,19,1,20,12,0,28,0,8,7,0,9,43,5,1,1,39,1,23,15,6,14,10,11,8,9,3,0,51,23,5,11,4,0,7,0,1,0,3,0,0,1,4,1,1,0,7,1,2,1,1,1,0,0,0,0,0
"263",588,36,71,22,23,584,26,492,242,380,1,30,135,68,0,616,194,1,0,59,93,256,3,5,42,62,5,94,29,7,0,4,64,45,89,2,291,54,3,83,14,57,106,9,9,68,42,1,15,5,20,6,0,103,0,51,22,0,9,10,0,0,0,44,0,12,2,6,0,19,2,10,2,0,0,2,17,30,50,4,0,9,14,0,0,1,10,0,18,0,5,14,47,6,70,1,0,1,5,52,0,5,5,1,8,18,0,26,1,2,10,12,0,0,0,0,0
"264",25,631,379,640,105,170,887,21,35,34,93,266,8,20,135,105,356,10,52,0,150,7,3,452,19,350,15,22,145,136,9,1,205,8,3,35,37,220,18,6,72,12,14,72,1,7,11,0,11,11,4,195,147,0,0,0,3,0,1,48,7,16,19,4,27,3,15,0,4,5,6,32,5,1,0,3,19,33,19,11,4,3,3,7,38,41,2,9,3,5,9,12,0,0,15,1,0,0,7,3,2,0,0,29,3,0,0,1,1,0,1,3,0,1,12,5,6
"265",614,33,30,60,80,810,25,407,424,258,3,9,108,546,184,332,14,11,170,927,83,195,14,32,435,150,13,59,11,737,1,1,16,77,123,51,1,10,5,1,21,2,7,5,91,0,111,84,105,58,45,1,0,1,132,31,35,98,61,3,46,1,1,11,0,2,0,0,0,31,6,5,38,4,0,18,22,17,0,1,9,1,7,97,1,0,2,6,2,9,3,7,6,7,18,2,0,0,14,2,5,3,8,1,0,1,2,1,2,11,9,3,94,0,0,0,0
"266",635,142,4,1,127,194,5,44,3,98,788,640,83,35,1,1,0,0,2,0,0,1,8,20,0,2,1921,9,0,0,28,46,133,626,25,0,678,0,2,0,288,111,144,16,13,0,24,0,0,3,6,0,0,0,0,37,10,0,0,9,0,1,0,9,0,39,0,6,16,0,0,4,4,0,0,4,29,0,0,16,0,49,55,0,0,0,18,14,12,0,0,0,10,18,1,6,9,98,5,84,0,20,2,27,14,3,0,13,0,1,3,1,0,0,0,0,0
"267",481,1761,665,4,761,282,397,376,550,412,0,305,298,70,445,115,122,0,350,60,27,125,37,25,50,2,24,15,997,2,1,0,0,56,111,111,49,0,1,33,4,1,70,9,0,0,0,0,1,6,24,0,8,111,0,12,2,26,26,1,0,2,27,18,14,8,0,0,56,9,1,2,0,2,0,4,30,0,0,4,0,14,6,9,8,15,6,1,0,3,0,5,26,1,9,1,3,1,10,0,14,1,1,5,0,1,10,0,2,9,3,0,0,0,0,0,0
"268",87,159,122,646,69,143,481,91,103,378,0,371,420,14,0,79,1,2,0,39,64,104,0,11,13,4,18,652,57,0,0,0,126,8,450,1,427,148,49,5,30,1,187,108,0,0,6,0,2,140,16,97,0,153,2,8,1,1,0,3,1,0,3,2,0,18,11,21,0,0,0,36,0,0,17,0,30,31,7,17,0,9,7,0,1,0,7,1,25,0,3,1,2,4,0,1,48,7,6,8,21,6,2,17,0,19,1,42,0,3,0,0,0,3,0,0,0
"269",956,70,124,112,577,620,169,230,391,722,554,92,162,322,342,25,107,10,0,2,337,101,0,11,249,73,2,115,1,78,2,449,4,1,91,115,7,234,20,5,0,9,18,1,127,1,11,47,13,20,49,0,6,2,0,133,56,5,34,2,8,33,233,26,21,0,5,0,0,0,3,0,16,2,3,23,0,14,0,1,8,7,4,15,0,2,5,6,0,9,0,2,5,0,5,3,0,0,14,0,4,0,1,0,0,0,13,4,0,1,3,1,0,1,0,2,0
"270",118,4978,951,0,0,300,748,87,1,0,0,106,86,0,40,155,247,0,26,8,0,223,0,0,0,63,0,0,0,0,45,0,529,20,0,0,0,0,0,0,0,49,1,161,4,0,0,2,0,0,0,66,0,0,14,0,33,1,0,0,0,1,0,0,0,15,0,0,0,0,21,10,0,40,7,32,4,0,0,1,0,11,0,0,0,0,4,33,0,1,0,2,0,2,0,0,5,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",845,2267,1391,1,245,301,1552,156,376,133,0,228,496,127,1,0,0,0,0,6,38,46,94,8,0,54,1,6,0,4,12,0,45,1,49,0,201,0,1,23,1,28,122,0,0,0,0,9,64,4,40,0,3,27,4,0,18,6,44,36,4,0,0,13,0,7,85,7,66,70,2,0,23,28,3,0,0,10,11,3,55,4,6,0,0,0,2,5,0,0,1,2,0,5,3,0,14,0,7,0,0,4,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0
"272",50,1597,323,409,476,213,495,105,155,142,98,453,84,70,22,60,465,3,0,14,173,102,226,108,76,323,21,269,1,9,0,0,0,3,285,21,257,0,61,45,0,8,38,67,0,3,27,95,51,0,6,1,0,0,124,24,11,13,5,39,6,9,37,3,1,0,107,0,16,0,1,73,0,0,0,20,0,1,18,16,26,3,9,1,0,0,74,2,25,0,0,14,4,9,29,5,0,3,0,4,0,2,0,9,10,3,3,1,10,0,4,8,0,0,0,0,0
"273",72,554,393,58,454,284,737,21,61,90,360,188,51,73,3,135,575,970,0,26,267,38,35,143,104,78,0,57,137,99,155,0,55,6,184,170,104,0,210,8,42,0,54,39,6,142,25,6,31,2,10,71,0,15,17,8,23,5,4,6,8,1,36,1,113,0,47,2,42,3,0,58,15,11,0,6,0,49,15,1,18,1,10,19,21,18,4,0,5,5,7,0,6,1,2,0,0,1,0,0,0,0,0,0,10,0,6,0,11,0,0,1,0,0,0,0,0
"274",383,342,1384,17,185,449,709,122,136,220,179,221,351,96,36,14,403,2,78,2,62,21,57,291,52,2,10,231,6,1,1,518,109,3,62,28,512,3,1,16,39,1,23,26,0,1,46,0,39,9,32,152,0,31,1,42,15,0,51,61,8,0,1,11,43,0,47,8,34,26,1,18,14,7,0,2,0,7,12,0,40,12,7,4,0,11,2,1,2,0,16,5,5,0,0,1,0,0,1,3,10,0,0,10,2,0,0,5,25,3,2,2,0,0,0,0,0
"275",626,21,12,1024,2,409,12,16,156,363,0,8,247,0,21,329,3,3,0,1207,291,34,1,4,297,226,1357,54,42,0,0,2,7,4,511,60,2,16,0,3,1,0,1,0,0,4,0,1287,0,7,35,0,0,0,34,42,7,304,16,0,1,1,0,23,0,0,1,0,0,28,0,0,0,0,15,0,0,0,0,5,1,2,0,40,0,0,0,0,0,1,0,10,12,0,0,0,1,0,1,0,5,0,10,0,0,2,0,0,0,0,2,2,0,0,4,1,1
